latitude,longitude,date,hour,geometry,Cluster_label
42.25511,-83.42645999999998,2020-09-26,730,POINT (-83.42645999999998 42.25511),14
42.08861,-82.87301,2020-09-26,730,POINT (-82.87300999999999 42.08861),14
40.89146,-77.71394000000002,2020-09-26,730,POINT (-77.71394000000002 40.89146),81
40.89041,-77.70921,2020-09-26,730,POINT (-77.70921 40.89041),81
41.89381,-83.35731,2020-09-26,730,POINT (-83.35731 41.89381),14
42.48218,-87.88377,2020-09-26,730,POINT (-87.88377 42.48218),149
41.21699,-80.12926,2020-09-26,730,POINT (-80.12926 41.21699),23
42.48176,-87.88483000000002,2020-09-26,730,POINT (-87.88483000000002 42.48176),149
41.21398,-80.13101999999998,2020-09-26,730,POINT (-80.13101999999998 41.21398),23
41.96477,-84.44115,2020-09-26,730,POINT (-84.44114999999999 41.96477),29
41.46529,-81.67484,2020-09-26,730,POINT (-81.67484 41.46529),41
41.45169,-81.6793,2020-09-26,730,POINT (-81.6793 41.45169),41
41.13449,-80.69305,2020-09-26,730,POINT (-80.69305 41.13449),41
40.99763,-80.52274,2020-09-26,730,POINT (-80.52274 40.99763),23
41.4703,-83.3672,2020-09-26,730,POINT (-83.3672 41.4703),14
41.46701,-83.36818000000002,2020-09-26,730,POINT (-83.36818000000002 41.46701),14
41.45964,-83.36553,2020-09-26,730,POINT (-83.36553000000001 41.45964),14
41.56617,-84.04699000000002,2020-09-26,730,POINT (-84.04699000000002 41.56617),29
41.02243,-81.10149,2020-09-26,730,POINT (-81.10149 41.02243),41
42.14452,-89.07972,2020-09-26,730,POINT (-89.07971999999999 42.14452),166
41.22671,-83.20568,2020-09-26,730,POINT (-83.20568 41.22671),14
41.2242,-83.21131,2020-09-26,730,POINT (-83.21131 41.2242),14
41.2234,-83.20666999999997,2020-09-26,730,POINT (-83.20666999999997 41.2234),14
41.36999,-84.91657,2020-09-26,730,POINT (-84.91656999999999 41.36999),29
41.36743,-84.92201,2020-09-26,730,POINT (-84.92201 41.36743),29
42.18337,-91.43236,2020-09-26,730,POINT (-91.43236 42.18337),208
40.75584,-81.44173,2020-09-26,730,POINT (-81.44173000000001 40.75584),41
40.75239000000001,-81.44288,2020-09-26,730,POINT (-81.44288 40.75239000000001),41
41.68318,-87.42359,2020-09-26,730,POINT (-87.42359 41.68318),9
41.68383,-87.42857,2020-09-26,730,POINT (-87.42856999999999 41.68383),9
41.68253,-87.41861999999998,2020-09-26,730,POINT (-87.41861999999998 41.68253),9
41.64449000000001,-87.13289,2020-09-26,730,POINT (-87.13289 41.64449000000001),9
41.64176,-87.13858,2020-09-26,730,POINT (-87.13858 41.64176),9
41.6411,-87.13369,2020-09-26,730,POINT (-87.13369 41.6411),9
41.67911,-87.41942,2020-09-26,730,POINT (-87.41942 41.67911),9
41.64242,-87.14347,2020-09-26,730,POINT (-87.14346999999999 41.64242),9
41.63903,-87.14429,2020-09-26,730,POINT (-87.14429 41.63903),9
41.63837,-87.13939,2020-09-26,730,POINT (-87.13939000000001 41.63837),9
41.63771,-87.13450999999998,2020-09-26,730,POINT (-87.13450999999998 41.63771),9
41.67766,-87.43517,2020-09-26,730,POINT (-87.43517 41.67766),9
41.63706,-87.12961999999997,2020-09-26,730,POINT (-87.12961999999997 41.63706),9
40.3964,-79.85873000000002,2020-09-26,730,POINT (-79.85873000000002 40.3964),23
41.67229,-87.42104,2020-09-26,730,POINT (-87.42104 41.67229),9
40.39271,-79.85998000000002,2020-09-26,730,POINT (-79.85998000000002 40.39271),23
41.66887,-87.42186,2020-09-26,730,POINT (-87.42186 41.66887),9
41.67328,-87.48244,2020-09-26,730,POINT (-87.48244 41.67328),9
41.67133,-87.46748000000002,2020-09-26,730,POINT (-87.46748000000002 41.67133),9
41.67067,-87.46249,2020-09-26,730,POINT (-87.46249 41.67067),9
41.66611,-87.42764,2020-09-26,730,POINT (-87.42764 41.66611),9
41.66546,-87.42267,2020-09-26,730,POINT (-87.42267 41.66546),9
41.67179,-87.46394000000002,2020-09-26,730,POINT (-87.46394000000002 41.67179),9
41.66645,-87.42416,2020-09-26,730,POINT (-87.42416 41.66645),9
40.39511,-79.85382,2020-09-26,730,POINT (-79.85382 40.39511),23
41.66304,-87.42496,2020-09-26,730,POINT (-87.42496 41.66304),9
41.62702,-87.15907,2020-09-26,730,POINT (-87.15907 41.62702),9
41.62502,-87.14442,2020-09-26,730,POINT (-87.14442 41.62502),9
41.66354000000001,-87.48129,2020-09-26,730,POINT (-87.48129 41.66354000000001),9
41.64333,-87.40918,2020-09-26,730,POINT (-87.40918000000001 41.64333),9
41.63992,-87.40999000000002,2020-09-26,730,POINT (-87.40999000000002 41.63992),9
40.45404,-80.28356,2020-09-26,730,POINT (-80.28355999999999 40.45404),23
41.6312,-87.37118000000002,2020-09-26,730,POINT (-87.37118000000002 41.6312),9
41.63054,-87.36624,2020-09-26,730,POINT (-87.36624 41.63054),9
41.62779000000001,-87.37199,2020-09-26,730,POINT (-87.37199 41.62779000000001),9
41.62713,-87.36705,2020-09-26,730,POINT (-87.36705000000001 41.62713),9
41.61908,-87.33326,2020-09-26,730,POINT (-87.33326 41.61908),9
41.61842,-87.32831999999998,2020-09-26,730,POINT (-87.32831999999998 41.61842),9
41.61766,-87.34889,2020-09-26,730,POINT (-87.34889 41.61766),9
41.61501,-87.32913,2020-09-26,730,POINT (-87.32913000000001 41.61501),9
42.19205,-92.71189,2020-09-26,730,POINT (-92.71189 42.19205),169
41.11983,-85.35053,2020-09-26,730,POINT (-85.35053000000001 41.11983),29
40.71952,-84.12344,2020-09-26,730,POINT (-84.12344 40.71952),29
42.0853,-97.365,2020-09-26,730,POINT (-97.36499999999999 42.0853),212
41.18061,-87.85845,2020-09-26,730,POINT (-87.85845 41.18061),9
41.18172,-87.85521999999997,2020-09-26,730,POINT (-87.85521999999997 41.18172),9
41.18238,-87.86023,2020-09-26,730,POINT (-87.86023 41.18238),9
41.17828,-87.85600000000002,2020-09-26,730,POINT (-87.85600000000002 41.17828),9
41.48363,-90.82278,2020-09-26,730,POINT (-90.82277999999999 41.48363),60
41.48109,-90.83669,2020-09-26,730,POINT (-90.83669 41.48109),60
41.48041,-90.83009,2020-09-26,730,POINT (-90.83009 41.48041),60
41.46158,-90.68723,2020-09-26,730,POINT (-90.68723 41.46158),60
40.937,-87.33588,2020-09-26,730,POINT (-87.33588 40.937),9
40.92749,-87.34312,2020-09-26,730,POINT (-87.34312 40.92749),9
40.73614,-86.43288000000003,2020-09-26,730,POINT (-86.43288000000003 40.73614),27
40.93143,-88.6553,2020-09-26,730,POINT (-88.6553 40.93143),164
41.11501,-92.63932,2020-09-26,730,POINT (-92.63932 41.11501),168
40.64119,-89.64477,2020-09-26,730,POINT (-89.64476999999999 40.64119),75
40.64231,-89.64548,2020-09-26,730,POINT (-89.64548000000001 40.64231),75
40.63731,-89.63493000000003,2020-09-26,730,POINT (-89.63493000000003 40.63731),75
40.69232,-91.23707,2020-09-26,730,POINT (-91.23707 40.69232),60
40.2634,-87.81583,2020-09-26,730,POINT (-87.81583000000001 40.2634),202
41.00766,-96.15671,2020-09-26,730,POINT (-96.15671 41.00766),152
41.00586,-96.15488,2020-09-26,730,POINT (-96.15488000000001 41.00586),152
39.98022,-86.82928000000003,2020-09-26,730,POINT (-86.82928000000003 39.98022),27
39.9782,-86.83926,2020-09-26,730,POINT (-86.83926 39.9782),27
39.97755,-86.83466999999997,2020-09-26,730,POINT (-86.83466999999997 39.97755),27
39.97488,-86.84007,2020-09-26,730,POINT (-86.84007 39.97488),27
39.97422,-86.83548,2020-09-26,730,POINT (-86.83548 39.97422),27
39.87631,-86.48506,2020-09-26,730,POINT (-86.48506 39.87631),27
39.87301,-86.48589,2020-09-26,730,POINT (-86.48589 39.87301),27
39.48843,-84.3604,2020-09-26,730,POINT (-84.3604 39.48843),19
39.48515,-84.36131,2020-09-26,730,POINT (-84.36131 39.48515),19
39.48634000000001,-84.38899,2020-09-26,730,POINT (-84.38899000000001 39.48634000000001),19
39.48559,-84.38453,2020-09-26,730,POINT (-84.38453 39.48559),19
39.48231,-84.38544,2020-09-26,730,POINT (-84.38544 39.48231),19
39.48082,-84.37652,2020-09-26,730,POINT (-84.37652 39.48082),19
39.47903,-84.38635,2020-09-26,730,POINT (-84.38634999999999 39.47903),19
39.4747,-84.40154,2020-09-26,730,POINT (-84.40154 39.4747),19
39.47141,-84.40245999999998,2020-09-26,730,POINT (-84.40245999999998 39.47141),19
39.47066,-84.39799000000002,2020-09-26,730,POINT (-84.39799000000002 39.47066),19
39.46843,-84.38462,2020-09-26,730,POINT (-84.38462 39.46843),19
39.36713,-84.16722,2020-09-26,730,POINT (-84.16722 39.36713),19
39.527,-86.37807,2020-09-26,730,POINT (-86.37806999999999 39.527),27
38.59973,-82.82616,2020-09-26,730,POINT (-82.82616 38.59973),63
38.59719000000001,-82.83195,2020-09-26,730,POINT (-82.83195000000001 38.59719000000001),63
38.83456,-84.23894,2020-09-26,730,POINT (-84.23894 38.83456),19
38.8364,-84.76031,2020-09-26,730,POINT (-84.76031 38.8364),19
38.76632,-84.89615,2020-09-26,730,POINT (-84.89615000000001 38.76632),19
38.76243,-84.99795,2020-09-26,730,POINT (-84.99795 38.76243),19
38.75844,-84.99445,2020-09-26,730,POINT (-84.99445 38.75844),19
38.56157,-84.81591,2020-09-26,730,POINT (-84.81591 38.56157),19
38.99886,-87.7261,2020-09-26,730,POINT (-87.7261 38.99886),44
38.99032,-87.72103,2020-09-26,730,POINT (-87.72103 38.99032),44
38.73859,-86.45689,2020-09-26,730,POINT (-86.45689 38.73859),49
38.80136,-87.25158,2020-09-26,730,POINT (-87.25158 38.80136),44
38.80072,-87.24708000000003,2020-09-26,730,POINT (-87.24708000000003 38.80072),44
37.76848,-81.64219,2020-09-26,730,POINT (-81.64219 37.76848),82
38.03751,-85.71539,2020-09-26,730,POINT (-85.71539 38.03751),83
39.14504,-96.7798,2020-09-26,730,POINT (-96.77979999999999 39.14504),24
39.13981,-96.78049,2020-09-26,730,POINT (-96.78049 39.13981),24
39.13958,-96.77641,2020-09-26,730,POINT (-96.77641 39.13958),24
39.13935,-96.77232,2020-09-26,730,POINT (-96.77231999999999 39.13935),24
39.13912,-96.76827,2020-09-26,730,POINT (-96.76827 39.13912),24
39.14511,-96.77978,2020-09-26,730,POINT (-96.77978 39.14511),24
39.13988,-96.78045,2020-09-26,730,POINT (-96.78045 39.13988),24
39.13963,-96.77636,2020-09-26,730,POINT (-96.77636 39.13963),24
39.13937,-96.77229,2020-09-26,730,POINT (-96.77229 39.13937),24
39.13913,-96.76825,2020-09-26,730,POINT (-96.76824999999999 39.13913),24
36.97298,-84.58564,2020-09-26,730,POINT (-84.58564 36.97298),146
36.87807,-85.65926,2020-09-26,730,POINT (-85.65926 36.87807),83
36.06617,-121.53571,2020-09-26,918,POINT (-121.53571 36.06617),26
32.58759000000001,-100.7603,2020-09-26,918,POINT (-100.7603 32.58759000000001),31
31.70868,-97.59386,2020-09-26,918,POINT (-97.59386000000001 31.70868),121
34.9798,-112.37486,2020-09-26,918,POINT (-112.37486 34.9798),112
34.78017,-112.0829,2020-09-26,918,POINT (-112.0829 34.78017),112
32.759440000000005,-102.68331,2020-09-26,918,POINT (-102.68331 32.75944),8
32.38988,-101.61082,2020-09-26,918,POINT (-101.61082 32.38988),8
32.38785,-101.60276,2020-09-26,918,POINT (-101.60276 32.38785),8
32.31958,-101.56056,2020-09-26,918,POINT (-101.56056 32.31958),8
32.280590000000004,-101.40813,2020-09-26,918,POINT (-101.40813 32.28059),8
32.05011,-100.68559,2020-09-26,918,POINT (-100.68559 32.05011),31
32.04843,-100.68352,2020-09-26,918,POINT (-100.68352 32.04843),31
32.322,-101.98624,2020-09-26,918,POINT (-101.98624 32.322),8
32.21487,-101.93489,2020-09-26,918,POINT (-101.93489 32.21487),8
32.225190000000005,-101.99875,2020-09-26,918,POINT (-101.99875 32.22519),8
32.20965,-101.93665,2020-09-26,918,POINT (-101.93665 32.20965),8
32.157740000000004,-101.93314,2020-09-26,918,POINT (-101.93314 32.15774),8
32.15676,-101.92925,2020-09-26,918,POINT (-101.92925 32.15676),8
32.15462,-101.93309,2020-09-26,918,POINT (-101.93309 32.15462),8
32.15365,-101.92918,2020-09-26,918,POINT (-101.92918 32.15365),8
32.13858,-102.14077,2020-09-26,918,POINT (-102.14077 32.13858),8
32.13763,-102.13696,2020-09-26,918,POINT (-102.13696 32.13763),8
32.636959999999995,-104.44835,2020-09-26,918,POINT (-104.44835 32.63695999999999),15
33.72933,-109.73383,2020-09-26,918,POINT (-109.73383 33.72933),10
33.7285,-109.72927,2020-09-26,918,POINT (-109.72927 33.7285),10
33.72588,-109.73459,2020-09-26,918,POINT (-109.73459 33.72588),10
33.72504,-109.73002,2020-09-26,918,POINT (-109.73002 33.72504),10
33.72688,-109.73251,2020-09-26,918,POINT (-109.73251 33.72688),10
33.72606,-109.72793,2020-09-26,918,POINT (-109.72793 33.72606),10
32.63774,-104.45029,2020-09-26,918,POINT (-104.45029 32.63774),15
32.615790000000004,-104.48135,2020-09-26,918,POINT (-104.48135 32.61579),15
31.95897,-101.75419,2020-09-26,918,POINT (-101.75419 31.95897),8
33.536390000000004,-109.08929,2020-09-26,918,POINT (-109.08929 33.53639),10
33.53374,-109.09483,2020-09-26,918,POINT (-109.09483 33.53374),10
33.53288,-109.09026,2020-09-26,918,POINT (-109.09026 33.53288),10
33.53115,-109.08103,2020-09-26,918,POINT (-109.08103 33.53115),10
33.52936,-109.09115,2020-09-26,918,POINT (-109.09115 33.52936),10
33.52763,-109.08192,2020-09-26,918,POINT (-109.08192 33.52763),10
33.526740000000004,-109.07721,2020-09-26,918,POINT (-109.07721 33.52674),10
33.52581,-109.09188,2020-09-26,918,POINT (-109.09188 33.52581),10
33.52494,-109.08724,2020-09-26,918,POINT (-109.08724 33.52494),10
31.97639,-102.04984,2020-09-26,918,POINT (-102.04984 31.97639),8
31.972590000000004,-102.0481,2020-09-26,918,POINT (-102.0481 31.97259),8
31.99169,-102.21742,2020-09-26,918,POINT (-102.21742 31.99169),8
31.88821,-101.84518,2020-09-26,918,POINT (-101.84518 31.88821),8
31.88721,-101.84116,2020-09-26,918,POINT (-101.84116 31.88721),8
33.92556,-111.75282,2020-09-26,918,POINT (-111.75282 33.92556),5
31.86176,-101.7624,2020-09-26,918,POINT (-101.7624 31.86176),8
33.92429,-111.76595,2020-09-26,918,POINT (-111.76595 33.92429),5
33.92362,-111.76183,2020-09-26,918,POINT (-111.76183 33.92362),5
33.92295,-111.75772,2020-09-26,918,POINT (-111.75772 33.92295),5
33.92102,-111.76676,2020-09-26,918,POINT (-111.76676 33.92102),5
31.83081,-101.68526,2020-09-26,918,POINT (-101.68526 31.83081),8
31.831840000000003,-101.68935,2020-09-26,918,POINT (-101.68935 31.83184),8
33.91977,-111.78001,2020-09-26,918,POINT (-111.78001 33.91977),5
33.919090000000004,-111.77585,2020-09-26,918,POINT (-111.77585 33.91909),5
33.91786,-111.78915,2020-09-26,918,POINT (-111.78915 33.91786),5
33.91718,-111.785,2020-09-26,918,POINT (-111.785 33.91718),5
33.9165,-111.78082,2020-09-26,918,POINT (-111.78082 33.9165),5
33.91525,-111.79401,2020-09-26,918,POINT (-111.79401 33.91525),5
33.91458,-111.78992,2020-09-26,918,POINT (-111.78992 33.91458),5
32.02309,-102.52592,2020-09-26,918,POINT (-102.52592 32.02309),8
33.91263,-111.79887,2020-09-26,918,POINT (-111.79887 33.91263),5
33.91196,-111.79478,2020-09-26,918,POINT (-111.79478 33.91196),5
33.9133,-111.80294,2020-09-26,918,POINT (-111.80294 33.9133),5
33.91001,-111.8037,2020-09-26,918,POINT (-111.8037 33.91001),5
33.90934,-111.79961000000002,2020-09-26,918,POINT (-111.79961 33.90934),5
33.90739,-111.80854,2020-09-26,918,POINT (-111.80854 33.90739),5
33.90411,-111.80929,2020-09-26,918,POINT (-111.80929 33.90411),5
33.90344,-111.80521,2020-09-26,918,POINT (-111.80521 33.90344),5
33.89668,-111.76386,2020-09-26,918,POINT (-111.76386 33.89668),5
33.90015,-111.80592,2020-09-26,918,POINT (-111.80592 33.90015),5
33.893390000000004,-111.76461,2020-09-26,918,POINT (-111.76461 33.89339),5
33.89078,-111.76951,2020-09-26,918,POINT (-111.76951 33.89078),5
33.8901,-111.76537,2020-09-26,918,POINT (-111.76537 33.8901),5
33.88942,-111.76122,2020-09-26,918,POINT (-111.76122 33.88942),5
33.88749,-111.77026,2020-09-26,918,POINT (-111.77026 33.88749),5
33.88681,-111.76612,2020-09-26,918,POINT (-111.76612 33.88681),5
33.886140000000005,-111.76197,2020-09-26,918,POINT (-111.76197 33.88614),5
33.88556,-111.77927,2020-09-26,918,POINT (-111.77927 33.88556),5
33.8842,-111.77101,2020-09-26,918,POINT (-111.77101 33.8842),5
33.88353,-111.76688,2020-09-26,918,POINT (-111.76688 33.88353),5
33.88285,-111.76273,2020-09-26,918,POINT (-111.76273 33.88285),5
33.88362,-111.78826,2020-09-26,918,POINT (-111.78826 33.88362),5
33.87888,-111.75933,2020-09-26,918,POINT (-111.75933 33.87888),5
34.62424,-117.1003,2020-09-26,918,POINT (-117.1003 34.62424),13
33.88227,-111.78002,2020-09-26,918,POINT (-111.78002 33.88227),5
33.88024,-111.76762,2020-09-26,918,POINT (-111.76762 33.88024),5
33.87956,-111.76348,2020-09-26,918,POINT (-111.76348 33.87956),5
33.87695,-111.76838,2020-09-26,918,POINT (-111.76838 33.87695),5
33.87627,-111.76424,2020-09-26,918,POINT (-111.76424 33.87627),5
33.87559,-111.76009,2020-09-26,918,POINT (-111.76009 33.87559),5
31.74658,-101.72296,2020-09-26,918,POINT (-101.72296 31.74658),8
31.79996,-102.00528,2020-09-26,918,POINT (-102.00528 31.79996),8
34.58075,-117.35663999999998,2020-09-26,918,POINT (-117.35664 34.58075),13
31.79878,-102.0915,2020-09-26,918,POINT (-102.0915 31.79878),8
31.797790000000006,-102.08756,2020-09-26,918,POINT (-102.08756 31.79779000000001),8
31.64736,-101.76904,2020-09-26,918,POINT (-101.76904 31.64736),8
31.61097,-101.80827,2020-09-26,918,POINT (-101.80827 31.61097),8
31.58553,-101.79926,2020-09-26,918,POINT (-101.79926 31.58553),8
31.934890000000006,-103.54002,2020-09-26,918,POINT (-103.54002 31.93489000000001),15
33.41786,-110.86826,2020-09-26,918,POINT (-110.86826 33.41786),104
33.417120000000004,-110.86394,2020-09-26,918,POINT (-110.86394 33.41712),104
34.38411,-117.79766,2020-09-26,918,POINT (-117.79766 34.38411),13
34.38473,-117.80336,2020-09-26,918,POINT (-117.80336 34.38473),13
34.38349,-117.79211,2020-09-26,918,POINT (-117.79211 34.38349),13
31.96928,-103.85894,2020-09-26,918,POINT (-103.85894 31.96928),15
31.965490000000006,-103.85923,2020-09-26,918,POINT (-103.85923 31.96549000000001),15
34.4291,-118.64428,2020-09-26,918,POINT (-118.64428 34.4291),13
34.33325,-117.9495,2020-09-26,918,POINT (-117.9495 34.33325),13
31.36474,-101.78151,2020-09-26,918,POINT (-101.78151 31.36474),8
31.36369,-101.77738,2020-09-26,918,POINT (-101.77738 31.36369),8
31.362640000000006,-101.77325,2020-09-26,918,POINT (-101.77325 31.36264000000001),8
34.33777,-118.5202,2020-09-26,918,POINT (-118.5202 34.33777),13
34.33374,-118.5209,2020-09-26,918,POINT (-118.5209 34.33374),13
34.33709,-118.51903,2020-09-26,918,POINT (-118.51903 34.33709),13
34.32582,-118.52877,2020-09-26,918,POINT (-118.52877 34.32582),13
34.32005,-118.51334,2020-09-26,918,POINT (-118.51334 34.32005),13
34.26078,-118.08514,2020-09-26,918,POINT (-118.08514 34.26078),13
34.2569,-118.08623,2020-09-26,918,POINT (-118.08623 34.2569),13
34.2465,-118.02884,2020-09-26,918,POINT (-118.02884 34.2465),13
34.12037,-116.94252,2020-09-26,918,POINT (-116.94252 34.12037),13
34.11678,-116.94418,2020-09-26,918,POINT (-116.94418 34.11678),13
34.11319,-116.94578,2020-09-26,918,POINT (-116.94578 34.11319),13
34.23907,-118.06994,2020-09-26,918,POINT (-118.06994 34.23907),13
31.80917,-103.90401,2020-09-26,918,POINT (-103.90401 31.80917),15
34.29273,-118.80301,2020-09-26,918,POINT (-118.80301 34.29273),13
34.14289,-117.42643,2020-09-26,918,POINT (-117.42643 34.14289),13
34.24446,-118.38081,2020-09-26,918,POINT (-118.38081 34.24446),13
34.15318,-118.19145,2020-09-26,918,POINT (-118.19145 34.15318),13
31.656370000000006,-104.02715,2020-09-26,918,POINT (-104.02715 31.65637000000001),15
34.040620000000004,-117.8206,2020-09-26,918,POINT (-117.8206 34.04062),13
31.65733,-104.02856,2020-09-26,918,POINT (-104.02856 31.65733),15
31.33629,-103.02607,2020-09-26,918,POINT (-103.02607 31.33629),15
31.45037,-103.51994,2020-09-26,918,POINT (-103.51994 31.45037),15
31.35187,-103.15641,2020-09-26,918,POINT (-103.15641 31.35187),15
31.47614,-103.75787,2020-09-26,918,POINT (-103.75787 31.47614),15
31.35395,-103.15573,2020-09-26,918,POINT (-103.15573 31.35395),15
31.47441,-103.75909,2020-09-26,918,POINT (-103.75909 31.47441),15
31.38578,-103.64705,2020-09-26,918,POINT (-103.64705 31.38578),15
31.37221,-103.6339,2020-09-26,918,POINT (-103.6339 31.37221),15
33.79526,-117.4735,2020-09-26,918,POINT (-117.4735 33.79526),13
31.35127,-103.66114,2020-09-26,918,POINT (-103.66114 31.35127),15
31.13873,-103.14732,2020-09-26,918,POINT (-103.14732 31.13873),15
31.13788,-103.14384,2020-09-26,918,POINT (-103.14384 31.13788),15
33.77902,-118.23158,2020-09-26,918,POINT (-118.23158 33.77902),13
33.71785,-117.71188,2020-09-26,918,POINT (-117.71188 33.71785),13
33.77636,-118.23253,2020-09-26,918,POINT (-118.23253 33.77636),13
33.71614,-117.71309,2020-09-26,918,POINT (-117.71309 33.71614),13
33.615120000000005,-117.82372,2020-09-26,918,POINT (-117.82372 33.61512),13
29.57565,-98.03446,2020-09-26,918,POINT (-98.03446 29.57565),121
29.57608,-98.03344,2020-09-26,918,POINT (-98.03344 29.57608),121
32.41041,-111.15138,2020-09-26,918,POINT (-111.15138 32.41041),104
32.71398,-114.76283,2020-09-26,918,POINT (-114.76283 32.71398),113
32.6251,-115.32973,2020-09-26,918,POINT (-115.32973 32.6251),113
28.52007,-99.24073,2020-09-26,918,POINT (-99.24073 28.52007),51
31.35256,-113.48599,2020-09-26,918,POINT (-113.48599 31.35256),154
31.34927,-113.48668,2020-09-26,918,POINT (-113.48668 31.34927),154
30.49454,-109.62958,2020-09-26,918,POINT (-109.62958 30.49454),52
30.48827,-109.63624,2020-09-26,918,POINT (-109.63624 30.48827),52
28.68732,-106.08986000000002,2020-09-26,918,POINT (-106.08986 28.68732),89
29.04932,-110.71358,2020-09-26,918,POINT (-110.71358 29.04932),79
26.88712,-101.45231,2020-09-26,918,POINT (-101.45231 26.88712),40
28.92778,-110.82808,2020-09-26,918,POINT (-110.82808 28.92778),79
27.02828,-103.37422,2020-09-26,918,POINT (-103.37422 27.02828),176
25.7217,-100.30453,2020-09-26,918,POINT (-100.30453 25.7217),20
25.71995,-100.2979,2020-09-26,918,POINT (-100.2979 25.71995),20
25.69807,-100.26913,2020-09-26,918,POINT (-100.26913 25.69807),20
25.69858,-100.2979,2020-09-26,918,POINT (-100.2979 25.69858),20
25.58707,-99.93492,2020-09-26,918,POINT (-99.93492000000001 25.58707),20
25.32971,-99.95978,2020-09-26,918,POINT (-99.95977999999999 25.32971),20
25.48761,-103.39885,2020-09-26,918,POINT (-103.39885 25.48761),88
48.22905,-103.23235,2020-09-26,912,POINT (-103.23235 48.22905),17
48.11388,-102.88379,2020-09-26,912,POINT (-102.88379 48.11388),17
48.11405,-102.90328,2020-09-26,912,POINT (-102.90328 48.11405),17
48.11226,-102.88472,2020-09-26,912,POINT (-102.88472 48.11226),17
48.11236,-102.90424,2020-09-26,912,POINT (-102.90424 48.11236),17
48.05195,-102.75481,2020-09-26,912,POINT (-102.75481 48.05195),17
48.03658,-102.86714,2020-09-26,912,POINT (-102.86714 48.03658),17
47.90842,-102.28147,2020-09-26,912,POINT (-102.28147 47.90842),17
47.99186,-102.7224,2020-09-26,912,POINT (-102.7224 47.99186),17
47.98981,-102.74976,2020-09-26,912,POINT (-102.74976 47.98981),17
47.93603,-102.71491,2020-09-26,912,POINT (-102.71491 47.93603),17
47.88875,-102.68979,2020-09-26,912,POINT (-102.68979 47.88875),17
47.9199,-102.86124,2020-09-26,912,POINT (-102.86124 47.9199),17
47.99399,-103.32362,2020-09-26,912,POINT (-103.32362 47.99399),17
47.99582,-103.40639,2020-09-26,912,POINT (-103.40639 47.99582),17
47.89211,-102.88141,2020-09-26,912,POINT (-102.88141 47.89211),17
47.78291,-102.45631,2020-09-26,912,POINT (-102.45631 47.78291),17
47.81925,-102.84153,2020-09-26,912,POINT (-102.84153 47.81925),17
47.78376,-102.7051,2020-09-26,912,POINT (-102.7051 47.78376),17
47.76468,-102.68707,2020-09-26,912,POINT (-102.68707 47.76468),17
47.74577,-102.59535,2020-09-26,912,POINT (-102.59535 47.74577),17
47.68755,-102.44591,2020-09-26,912,POINT (-102.44591 47.68755),17
47.68494000000001,-102.43351,2020-09-26,912,POINT (-102.43351 47.68494000000001),17
47.68843,-102.44592,2020-09-26,912,POINT (-102.44592 47.68843),17
47.68589,-102.43349,2020-09-26,912,POINT (-102.43349 47.68589),17
47.7184,-102.66844,2020-09-26,912,POINT (-102.66844 47.7184),17
47.71611,-102.67605,2020-09-26,912,POINT (-102.67605 47.71611),17
47.70187,-102.77594,2020-09-26,912,POINT (-102.77594 47.70187),17
47.72971,-103.0258,2020-09-26,912,POINT (-103.0258 47.72971),17
47.6721,-102.7431,2020-09-26,912,POINT (-102.7431 47.6721),17
47.79249,-103.37631,2020-09-26,912,POINT (-103.37631 47.79249),17
47.58958,-102.88676,2020-09-26,912,POINT (-102.88676 47.58958),17
47.5873,-102.89431,2020-09-26,912,POINT (-102.89431 47.5873),17
47.35682,-101.8341,2020-09-26,912,POINT (-101.8341 47.35682),17
47.53659,-102.70374,2020-09-26,912,POINT (-102.70374 47.53659),17
47.53051,-102.69302,2020-09-26,912,POINT (-102.69302 47.53051),17
48.88788,-122.73987,2020-09-26,912,POINT (-122.73987 48.88788),90
48.88805,-122.73932,2020-09-26,912,POINT (-122.73932 48.88805),90
41.47879,-90.83607,2020-09-26,912,POINT (-90.83607000000001 41.47879),60
42.68622,-111.59116000000002,2020-09-26,912,POINT (-111.59116 42.68622),58
39.13888,-96.77877,2020-09-26,912,POINT (-96.77876999999999 39.13888),24
39.13737,-96.77354,2020-09-26,912,POINT (-96.77354 39.13737),24
39.13584,-96.76823,2020-09-26,912,POINT (-96.76823 39.13584),24
41.26767,-105.60706,2020-09-26,912,POINT (-105.60706 41.26767),0
41.23928,-106.33038,2020-09-26,912,POINT (-106.33038 41.23928),0
41.23829,-106.32526,2020-09-26,912,POINT (-106.32526 41.23829),0
41.23729,-106.32014,2020-09-26,912,POINT (-106.32014 41.23729),0
41.23629,-106.31499,2020-09-26,912,POINT (-106.31499 41.23629),0
41.23481,-106.32645,2020-09-26,912,POINT (-106.32645 41.23481),0
41.2368,-106.33671,2020-09-26,912,POINT (-106.33671 41.2368),0
41.23581,-106.33157,2020-09-26,912,POINT (-106.33157 41.23581),0
41.23382,-106.32133,2020-09-26,912,POINT (-106.32133 41.23382),0
41.22972,-106.30029,2020-09-26,912,POINT (-106.30029 41.22972),0
41.23902,-106.32711,2020-09-26,912,POINT (-106.32711 41.23902),0
41.23804000000001,-106.32198,2020-09-26,912,POINT (-106.32198 41.23804000000001),0
41.23706,-106.31683999999998,2020-09-26,912,POINT (-106.31684 41.23706),0
