latitude,longitude,date,hour
39.79855,-121.22292,2020-09-27,0948
39.79449,-121.21895,2020-09-27,0948
39.793859999999995,-121.2142,2020-09-27,0948
39.791090000000004,-121.21973,2020-09-27,0948
39.79238,-121.22939,2020-09-27,0948
39.75736,-121.20406000000001,2020-09-27,0948
39.94601,-122.85583000000001,2020-09-27,0948
39.942370000000004,-122.85643,2020-09-27,0948
39.8932,-122.91051000000002,2020-09-27,0948
39.66963,-121.25192,2020-09-27,0948
39.62408,-121.21864,2020-09-27,0948
39.70216,-123.04783,2020-09-27,0948
39.69792,-123.04353,2020-09-27,0948
39.69856,-123.04893999999999,2020-09-27,0948
37.87619,-119.45185,2020-09-27,0948
37.87291,-119.45266000000001,2020-09-27,0948
37.88281,-119.62315,2020-09-27,0948
37.88214,-119.61883,2020-09-27,0948
37.87887,-119.61963999999999,2020-09-27,0948
37.8782,-119.6153,2020-09-27,0948
37.87425,-119.61178999999998,2020-09-27,0948
37.87298,-119.6256,2020-09-27,0948
37.87231,-119.62127,2020-09-27,0948
37.86837,-119.61774,2020-09-27,0948
37.861740000000005,-119.59687,2020-09-27,0948
37.85585,-119.60283999999999,2020-09-27,0948
37.85519,-119.59853000000001,2020-09-27,0948
37.85452,-119.59419,2020-09-27,0948
37.852579999999996,-119.60366,2020-09-27,0948
37.85191,-119.59933999999998,2020-09-27,0948
37.85458,-119.61663999999999,2020-09-27,0948
37.851240000000004,-119.59501999999999,2020-09-27,0948
37.847970000000004,-119.59583,2020-09-27,0948
37.84864,-119.60016999999999,2020-09-27,0948
37.84408,-119.61477,2020-09-27,0948
37.83036,-119.6361,2020-09-27,0948
37.82708,-119.63689,2020-09-27,0948
37.824459999999995,-119.64201000000001,2020-09-27,0948
38.15953,-122.56735,2020-09-27,0948
38.004509999999996,-121.93571999999999,2020-09-27,0948
37.60028,-119.22731999999999,2020-09-27,0948
37.597,-119.22813000000001,2020-09-27,0948
38.01386,-122.11113,2020-09-27,0948
37.59577,-119.24192,2020-09-27,0948
37.59454,-119.25571000000001,2020-09-27,0948
37.59386,-119.25138999999999,2020-09-27,0948
37.88312,-121.18361000000002,2020-09-27,0948
37.59126,-119.25651,2020-09-27,0948
37.589209999999994,-119.24356,2020-09-27,0948
38.02008,-122.23878,2020-09-27,0948
37.587990000000005,-119.25733999999999,2020-09-27,0948
37.58607,-119.26678000000001,2020-09-27,0948
37.58675,-119.27108999999999,2020-09-27,0948
37.585390000000004,-119.26247,2020-09-27,0948
37.5813,-119.23656000000001,2020-09-27,0948
37.58212,-119.2633,2020-09-27,0948
37.58484,-119.28053999999999,2020-09-27,0948
37.58416,-119.27621,2020-09-27,0948
37.5828,-119.2676,2020-09-27,0948
37.57529,-119.22008999999998,2020-09-27,0948
37.58157,-119.28136,2020-09-27,0948
37.58088,-119.27703999999999,2020-09-27,0948
37.5802,-119.27273000000001,2020-09-27,0948
37.57952,-119.26841,2020-09-27,0948
37.57884,-119.26411,2020-09-27,0948
37.57965,-119.29081000000001,2020-09-27,0948
37.5757,-119.2873,2020-09-27,0948
37.57501,-119.28298000000001,2020-09-27,0948
37.57705,-119.29593999999999,2020-09-27,0948
37.576370000000004,-119.29162,2020-09-27,0948
37.57242,-119.28811,2020-09-27,0948
37.57378,-119.29672,2020-09-27,0948
37.5731,-119.29241999999999,2020-09-27,0948
37.571740000000005,-119.28379,2020-09-27,0948
37.56982,-119.29323000000001,2020-09-27,0948
37.569140000000004,-119.28891000000002,2020-09-27,0948
37.56845,-119.28461000000001,2020-09-27,0948
37.56791,-119.30266999999999,2020-09-27,0948
37.56722,-119.29834,2020-09-27,0948
37.56654,-119.29404,2020-09-27,0948
37.56462,-119.30346999999999,2020-09-27,0948
37.56326,-119.29484,2020-09-27,0948
37.55875,-119.30939,2020-09-27,0948
37.55547,-119.3102,2020-09-27,0948
37.55219,-119.31101000000001,2020-09-27,0948
37.54892,-119.31183999999999,2020-09-27,0948
37.53252,-119.20841000000001,2020-09-27,0948
37.53183,-119.20406000000001,2020-09-27,0948
37.54633,-119.31697,2020-09-27,0948
37.52925,-119.20923,2020-09-27,0948
37.52855,-119.20487,2020-09-27,0948
37.54305,-119.31778999999999,2020-09-27,0948
37.52527,-119.2057,2020-09-27,0948
37.52458,-119.20138,2020-09-27,0948
37.52597,-119.21007,2020-09-27,0948
37.52199,-119.20651000000001,2020-09-27,0948
37.53978,-119.31861,2020-09-27,0948
37.53909,-119.31431,2020-09-27,0948
37.5213,-119.20218,2020-09-27,0948
37.53581,-119.31511,2020-09-27,0948
37.5187,-119.20732,2020-09-27,0948
37.532540000000004,-119.31593000000001,2020-09-27,0948
37.52803,-119.33048000000001,2020-09-27,0948
37.52734,-119.32618000000001,2020-09-27,0948
37.52666,-119.32186000000002,2020-09-27,0948
37.523379999999996,-119.32268,2020-09-27,0948
37.52475,-119.3313,2020-09-27,0948
37.52407,-119.32698,2020-09-27,0948
37.52337,-119.34396000000001,2020-09-27,0948
37.522009999999995,-119.33533,2020-09-27,0948
37.530809999999995,-119.39128000000001,2020-09-27,0948
37.52134,-119.33102,2020-09-27,0948
37.52067,-119.3267,2020-09-27,0948
37.51999,-119.3224,2020-09-27,0948
37.51874,-119.33615,2020-09-27,0948
37.52957,-119.40501,2020-09-27,0948
37.52077,-119.34908,2020-09-27,0948
37.52009,-119.34477,2020-09-27,0948
37.51807,-119.33182,2020-09-27,0948
37.51739,-119.32751,2020-09-27,0948
37.516709999999996,-119.3232,2020-09-27,0948
37.51615,-119.34127,2020-09-27,0948
37.51547,-119.33695,2020-09-27,0948
37.514109999999995,-119.32831999999999,2020-09-27,0948
37.4971,-119.22056,2020-09-27,0948
37.52629,-119.40581999999999,2020-09-27,0948
37.52562,-119.40151000000002,2020-09-27,0948
37.51885,-119.35851000000001,2020-09-27,0948
37.514790000000005,-119.33263999999998,2020-09-27,0948
37.520990000000005,-119.39371000000001,2020-09-27,0948
37.51693,-119.36793,2020-09-27,0948
37.51625,-119.36362,2020-09-27,0948
37.51558,-119.35932,2020-09-27,0948
37.51287,-119.34208000000001,2020-09-27,0948
37.512190000000004,-119.33776,2020-09-27,0948
37.51084,-119.32913,2020-09-27,0948
37.513659999999994,-119.36871000000001,2020-09-27,0948
37.5123,-119.36012,2020-09-27,0948
37.50824,-119.33426999999999,2020-09-27,0948
37.506890000000006,-119.32565,2020-09-27,0948
37.49327,-119.23948,2020-09-27,0948
37.48999,-119.24026,2020-09-27,0948
37.489309999999996,-119.23596,2020-09-27,0948
37.509029999999996,-119.36092,2020-09-27,0948
37.503609999999995,-119.32645,2020-09-27,0948
37.48795,-119.22735,2020-09-27,0948
37.94315,-122.3931,2020-09-27,0948
37.497609999999995,-119.31006000000001,2020-09-27,0948
37.49693,-119.30573999999999,2020-09-27,0948
37.494890000000005,-119.29283000000001,2020-09-27,0948
37.50383,-119.37111999999999,2020-09-27,0948
37.49434,-119.31087,2020-09-27,0948
37.48343,-119.24188000000001,2020-09-27,0948
37.49174,-119.31598999999999,2020-09-27,0948
37.49649,-119.34611000000001,2020-09-27,0948
37.49105,-119.31168000000001,2020-09-27,0948
37.50134,-119.39856999999999,2020-09-27,0948
37.49253,-119.34263999999999,2020-09-27,0948
37.49807,-119.39938000000001,2020-09-27,0948
37.48303,-119.41206000000001,2020-09-27,0948
37.479079999999996,-119.40856000000001,2020-09-27,0948
37.478390000000005,-119.40426000000001,2020-09-27,0948
37.44775,-119.21046000000001,2020-09-27,0948
37.4758,-119.40938999999999,2020-09-27,0948
37.43612,-119.24465,2020-09-27,0948
37.45669,-119.39622,2020-09-27,0948
37.43285,-119.24548,2020-09-27,0948
37.4542,-119.42368,2020-09-27,0948
37.40782,-119.1311,2020-09-27,0948
37.404540000000004,-119.13193000000001,2020-09-27,0948
37.42796,-119.30053999999998,2020-09-27,0948
37.44505,-119.43042,2020-09-27,0948
37.441759999999995,-119.43123,2020-09-27,0948
37.44041,-119.42262,2020-09-27,0948
37.43973,-119.41833000000001,2020-09-27,0948
37.44254,-119.45785,2020-09-27,0948
37.44119,-119.44923999999999,2020-09-27,0948
37.440509999999996,-119.44493999999999,2020-09-27,0948
37.439840000000004,-119.44065,2020-09-27,0948
37.438590000000005,-119.45435,2020-09-27,0948
37.43657,-119.44146,2020-09-27,0948
37.42772,-119.38548999999999,2020-09-27,0948
37.424440000000004,-119.38631000000001,2020-09-27,0948
37.75691,-121.65835,2020-09-27,0948
37.43531,-119.45517,2020-09-27,0948
37.43464,-119.45087,2020-09-27,0948
37.43125,-119.42936999999999,2020-09-27,0948
37.43221,-119.45373000000001,2020-09-27,0948
37.42884,-119.43222,2020-09-27,0948
37.42816,-119.42791000000001,2020-09-27,0948
37.42142,-119.38485,2020-09-27,0948
37.75461,-121.66061,2020-09-27,0948
37.42893,-119.45454,2020-09-27,0948
37.4217,-119.45185,2020-09-27,0948
37.42103,-119.44755,2020-09-27,0948
37.37888,-119.18123,2020-09-27,0948
37.3782,-119.17693999999999,2020-09-27,0948
37.37614,-119.16396999999999,2020-09-27,0948
37.419090000000004,-119.45696000000001,2020-09-27,0948
37.418420000000005,-119.45267,2020-09-27,0948
37.41775,-119.44837,2020-09-27,0948
37.36821,-119.15701999999999,2020-09-27,0948
37.41447,-119.44918999999999,2020-09-27,0948
37.36133,-119.11383000000001,2020-09-27,0948
37.360640000000004,-119.10953,2020-09-27,0948
37.35927,-119.10092,2020-09-27,0948
37.358059999999995,-119.11469,2020-09-27,0948
37.35737,-119.11038,2020-09-27,0948
37.365629999999996,-119.16215,2020-09-27,0948
37.364940000000004,-119.15785,2020-09-27,0948
37.36303,-119.16723999999999,2020-09-27,0948
37.36235,-119.16298,2020-09-27,0948
37.36371,-119.17152,2020-09-27,0948
37.35202,-119.09832,2020-09-27,0948
37.40396,-119.44733000000001,2020-09-27,0948
37.37,-119.23235,2020-09-27,0948
37.36112,-119.17661000000001,2020-09-27,0948
37.35975,-119.16806000000001,2020-09-27,0948
37.35907,-119.1638,2020-09-27,0948
37.3453,-119.07763999999999,2020-09-27,0948
37.35648,-119.16888,2020-09-27,0948
37.35579,-119.16463,2020-09-27,0948
37.34203,-119.0785,2020-09-27,0948
37.400009999999995,-119.44383,2020-09-27,0948
37.35715,-119.17316000000001,2020-09-27,0948
37.355109999999996,-119.16035,2020-09-27,0948
37.3441,-119.09142,2020-09-27,0948
37.34272,-119.0828,2020-09-27,0948
37.34133,-119.07417,2020-09-27,0948
37.34064,-119.06983999999999,2020-09-27,0948
37.35252,-119.16543999999999,2020-09-27,0948
37.33736,-119.0707,2020-09-27,0948
37.34082,-119.09228999999999,2020-09-27,0948
37.33944,-119.08366000000001,2020-09-27,0948
37.33875,-119.07933999999999,2020-09-27,0948
37.33805,-119.07503999999999,2020-09-27,0948
37.33667,-119.06636999999999,2020-09-27,0948
37.33409,-119.07155,2020-09-27,0948
37.35197,-119.18333999999999,2020-09-27,0948
37.351279999999996,-119.17905,2020-09-27,0948
37.3506,-119.1748,2020-09-27,0948
37.349920000000004,-119.17052,2020-09-27,0948
37.34924,-119.16625,2020-09-27,0948
37.33547,-119.08018999999999,2020-09-27,0948
37.334790000000005,-119.07587,2020-09-27,0948
37.33339,-119.06721,2020-09-27,0948
37.32943,-119.06376000000002,2020-09-27,0948
37.391529999999996,-119.45488999999999,2020-09-27,0948
37.35484,-119.22272,2020-09-27,0948
37.33358,-119.08968999999999,2020-09-27,0948
37.3322,-119.08105,2020-09-27,0948
37.33012,-119.06806,2020-09-27,0948
37.350190000000005,-119.21497,2020-09-27,0948
37.349509999999995,-119.21068000000001,2020-09-27,0948
37.34405,-119.17646,2020-09-27,0948
37.35155,-119.22353000000001,2020-09-27,0948
37.34747,-119.19785,2020-09-27,0948
37.3461,-119.18928999999999,2020-09-27,0948
37.34473,-119.18073000000001,2020-09-27,0948
37.33788,-119.13786,2020-09-27,0948
37.33719,-119.13351999999999,2020-09-27,0948
37.33651,-119.12921000000001,2020-09-27,0948
37.33101,-119.09486000000001,2020-09-27,0948
37.33031,-119.09056000000001,2020-09-27,0948
37.32962,-119.08623999999999,2020-09-27,0948
37.328920000000004,-119.08192,2020-09-27,0948
37.32823,-119.07758000000001,2020-09-27,0948
37.327529999999996,-119.07323000000001,2020-09-27,0948
37.326840000000004,-119.06891,2020-09-27,0948
37.32615,-119.06461000000002,2020-09-27,0948
37.32546,-119.0603,2020-09-27,0948
37.32477,-119.05601999999999,2020-09-27,0948
37.32408,-119.05173,2020-09-27,0948
37.3401,-119.17303999999999,2020-09-27,0948
37.33941,-119.16875,2020-09-27,0948
37.33392,-119.13438000000001,2020-09-27,0948
37.33323,-119.13006999999999,2020-09-27,0948
37.327729999999995,-119.09571000000001,2020-09-27,0948
37.327040000000004,-119.09141000000001,2020-09-27,0948
37.32634,-119.0871,2020-09-27,0948
37.3215,-119.05686000000001,2020-09-27,0948
37.3208,-119.05256999999999,2020-09-27,0948
37.38632,-119.46508999999999,2020-09-27,0948
37.38564,-119.46078,2020-09-27,0948
37.34418,-119.1987,2020-09-27,0948
37.343509999999995,-119.19442,2020-09-27,0948
37.34214,-119.18583999999998,2020-09-27,0948
37.34146,-119.18158000000001,2020-09-27,0948
37.34078,-119.17731,2020-09-27,0948
37.33254,-119.12574,2020-09-27,0948
37.3291,-119.10426000000001,2020-09-27,0948
37.32841,-119.09998999999999,2020-09-27,0948
37.32565,-119.08275,2020-09-27,0948
37.32495,-119.07842,2020-09-27,0948
37.324259999999995,-119.07406999999999,2020-09-27,0948
37.323570000000004,-119.06976,2020-09-27,0948
37.32288,-119.06546999999999,2020-09-27,0948
37.32219,-119.06116000000002,2020-09-27,0948
37.32011,-119.04829,2020-09-27,0948
37.31942,-119.04398,2020-09-27,0948
37.34023,-119.19527,2020-09-27,0948
37.33886,-119.18668999999998,2020-09-27,0948
37.32996,-119.13093,2020-09-27,0948
37.32651,-119.1094,2020-09-27,0948
37.32582,-119.10513,2020-09-27,0948
37.325140000000005,-119.10083999999999,2020-09-27,0948
37.32445,-119.09655,2020-09-27,0948
37.32307,-119.08793,2020-09-27,0948
37.322379999999995,-119.0836,2020-09-27,0948
37.32168,-119.07927,2020-09-27,0948
37.32098,-119.07491999999999,2020-09-27,0948
37.318220000000004,-119.05771999999999,2020-09-27,0948
37.31753,-119.05345,2020-09-27,0948
37.31684,-119.04916000000001,2020-09-27,0948
37.340920000000004,-119.19953000000001,2020-09-27,0948
37.33955,-119.19096,2020-09-27,0948
37.33818,-119.18242,2020-09-27,0948
37.33682,-119.17388000000001,2020-09-27,0948
37.33614,-119.16958999999999,2020-09-27,0948
37.32927,-119.1266,2020-09-27,0948
37.32858,-119.12227,2020-09-27,0948
37.32788,-119.11798,2020-09-27,0948
37.3272,-119.11368,2020-09-27,0948
37.32376,-119.09225,2020-09-27,0948
37.32029,-119.0706,2020-09-27,0948
37.31615,-119.04485,2020-09-27,0948
37.33696,-119.19611,2020-09-27,0948
37.323240000000006,-119.11023999999999,2020-09-27,0948
37.32255,-119.10597,2020-09-27,0948
37.321870000000004,-119.1017,2020-09-27,0948
37.31426,-119.05431000000002,2020-09-27,0948
37.33628,-119.19181,2020-09-27,0948
37.3253,-119.12315,2020-09-27,0948
37.32461,-119.11883,2020-09-27,0948
37.32393,-119.11453999999999,2020-09-27,0948
37.32118,-119.0974,2020-09-27,0948
37.31357,-119.05001999999999,2020-09-27,0948
37.35991,-119.427,2020-09-27,0948
37.35613,-119.46807,2020-09-27,0948
37.34427,-119.4576,2020-09-27,0948
37.33368,-119.43346000000001,2020-09-27,0948
37.331070000000004,-119.43858,2020-09-27,0948
37.29795,-119.25063,2020-09-27,0948
37.29469,-119.25148,2020-09-27,0948
37.27022,-119.16188999999999,2020-09-27,0948
37.282540000000004,-119.23924,2020-09-27,0948
37.27912,-119.21773,2020-09-27,0948
37.269529999999996,-119.15756999999999,2020-09-27,0948
37.27995,-119.24435,2020-09-27,0948
37.273790000000005,-119.20568,2020-09-27,0948
37.273109999999996,-119.20138999999999,2020-09-27,0948
37.27174,-119.19283,2020-09-27,0948
37.266940000000005,-119.16266999999999,2020-09-27,0948
37.26625,-119.15836000000002,2020-09-27,0948
37.271879999999996,-119.21503,2020-09-27,0948
37.2712,-119.21075,2020-09-27,0948
37.27735,-119.24945,2020-09-27,0948
37.2753,-119.23653999999999,2020-09-27,0948
37.27462,-119.23223999999999,2020-09-27,0948
37.26709,-119.18503,2020-09-27,0948
37.27476,-119.25453,2020-09-27,0948
37.27408,-119.25023999999999,2020-09-27,0948
37.27271,-119.24165,2020-09-27,0948
37.27203,-119.23733999999999,2020-09-27,0948
37.27134,-119.23303999999999,2020-09-27,0948
37.267920000000004,-119.21156,2020-09-27,0948
37.27148,-119.25533,2020-09-27,0948
37.270109999999995,-119.24673999999999,2020-09-27,0948
37.26943,-119.24243999999999,2020-09-27,0948
37.29807,-119.44479,2020-09-27,0948
37.29739,-119.4405,2020-09-27,0948
37.294109999999996,-119.44131000000002,2020-09-27,0948
37.293440000000004,-119.43701999999999,2020-09-27,0948
37.29084,-119.44211999999999,2020-09-27,0948
37.291509999999995,-119.44641999999999,2020-09-27,0948
37.29016,-119.43782,2020-09-27,0948
37.28756,-119.44293,2020-09-27,0948
37.288909999999994,-119.45152,2020-09-27,0948
37.28823,-119.44722,2020-09-27,0948
37.28688,-119.43863,2020-09-27,0948
37.28563,-119.45233,2020-09-27,0948
37.28495,-119.44803999999999,2020-09-27,0948
37.284279999999995,-119.44373999999999,2020-09-27,0948
37.2836,-119.43945,2020-09-27,0948
37.281,-119.44453999999999,2020-09-27,0948
37.28235,-119.45313999999999,2020-09-27,0948
37.28168,-119.44883999999999,2020-09-27,0948
37.28032,-119.44025,2020-09-27,0948
37.27772,-119.44537,2020-09-27,0948
37.279070000000004,-119.45393999999999,2020-09-27,0948
37.2784,-119.44965,2020-09-27,0948
37.27705,-119.44106000000001,2020-09-27,0948
37.274440000000006,-119.44616,2020-09-27,0948
37.27377,-119.44186,2020-09-27,0948
37.27512,-119.45046,2020-09-27,0948
37.27309,-119.43758000000001,2020-09-27,0948
37.27048,-119.44268999999998,2020-09-27,0948
37.271159999999995,-119.44698000000001,2020-09-27,0948
37.26981,-119.4384,2020-09-27,0948
37.222809999999996,-119.14251999999999,2020-09-27,0948
37.222120000000004,-119.13824,2020-09-27,0948
37.2672,-119.44348000000001,2020-09-27,0948
37.266529999999996,-119.43919,2020-09-27,0948
37.26392,-119.4443,2020-09-27,0948
37.26325,-119.44001000000002,2020-09-27,0948
37.22037,-119.16989,2020-09-27,0948
37.26065,-119.44511000000001,2020-09-27,0948
37.216409999999996,-119.16645,2020-09-27,0948
37.21873,-119.2237,2020-09-27,0948
37.21614,-119.22877,2020-09-27,0948
37.21546,-119.2245,2020-09-27,0948
37.21478,-119.22023,2020-09-27,0948
37.2141,-119.21595,2020-09-27,0948
37.21285,-119.22958,2020-09-27,0948
37.21082,-119.21678999999999,2020-09-27,0948
37.21217,-119.22531000000001,2020-09-27,0948
37.211490000000005,-119.22106000000001,2020-09-27,0948
37.21014,-119.21252,2020-09-27,0948
37.19825,-119.20213999999999,2020-09-27,0948
37.18309,-119.19255,2020-09-27,0948
37.1757,-119.16771999999999,2020-09-27,0948
37.17502,-119.16343,2020-09-27,0948
37.17174,-119.16425,2020-09-27,0948
37.14897,-119.02282,2020-09-27,0948
37.17207,-119.18422,2020-09-27,0948
37.145920000000004,-119.02139,2020-09-27,0948
37.16811,-119.18075,2020-09-27,0948
37.14006,-119.02738000000001,2020-09-27,0948
37.13678,-119.02823000000001,2020-09-27,0948
36.35735,-114.91048,2020-09-27,0948
37.454,-121.93468,2020-09-27,0948
37.453359999999996,-121.93001000000001,2020-09-27,0948
35.592079999999996,-112.14674,2020-09-27,0948
36.72964,-118.55753,2020-09-27,0948
37.18505,-121.67748,2020-09-27,0948
35.51593,-113.31338000000001,2020-09-27,0948
36.4795,-118.40546,2020-09-27,0948
36.4788,-118.40128,2020-09-27,0948
36.47619,-118.40626,2020-09-27,0948
36.47548,-118.40203999999999,2020-09-27,0948
36.78837,-120.38593,2020-09-27,0948
36.469570000000004,-118.40795,2020-09-27,0948
36.46626,-118.4088,2020-09-27,0948
36.4642,-118.39661000000001,2020-09-27,0948
36.462959999999995,-118.40966,2020-09-27,0948
36.4602,-118.39334,2020-09-27,0948
36.459509999999995,-118.38923,2020-09-27,0948
36.455490000000005,-118.38588999999999,2020-09-27,0948
36.45217,-118.38663000000001,2020-09-27,0948
36.4078,-118.41023,2020-09-27,0948
36.4071,-118.40608,2020-09-27,0948
36.40449,-118.41108,2020-09-27,0948
36.30515,-118.38541000000001,2020-09-27,0948
36.28089,-118.32404,2020-09-27,0948
36.34362,-118.71683999999999,2020-09-27,0948
36.342929999999996,-118.71266000000001,2020-09-27,0948
36.28996,-118.39782,2020-09-27,0948
36.340340000000005,-118.71772,2020-09-27,0948
36.34102,-118.72188999999999,2020-09-27,0948
36.28663,-118.3986,2020-09-27,0948
36.33912,-118.73111999999999,2020-09-27,0948
36.337740000000004,-118.72278999999999,2020-09-27,0948
36.33705,-118.71861000000001,2020-09-27,0948
36.33498,-118.70608,2020-09-27,0948
36.33982,-118.73536999999999,2020-09-27,0948
36.33429,-118.70195,2020-09-27,0948
36.33429,-118.7174,2020-09-27,0948
36.33778,-118.73841000000002,2020-09-27,0948
36.33708,-118.73415,2020-09-27,0948
36.33498,-118.72158,2020-09-27,0948
36.3322,-118.70492,2020-09-27,0948
36.3345,-118.73941,2020-09-27,0948
36.330999999999996,-118.71833000000001,2020-09-27,0948
36.3303,-118.71413999999999,2020-09-27,0948
36.32612,-118.68909,2020-09-27,0948
36.32542,-118.68482,2020-09-27,0948
36.32352,-118.69411000000001,2020-09-27,0948
36.32281,-118.68985,2020-09-27,0948
36.329809999999995,-118.73183999999999,2020-09-27,0948
36.327009999999994,-118.71503,2020-09-27,0948
36.32492,-118.70251,2020-09-27,0948
36.322109999999995,-118.68558,2020-09-27,0948
36.32653,-118.73288000000001,2020-09-27,0948
36.31476,-118.68263999999999,2020-09-27,0948
36.315459999999995,-118.68687,2020-09-27,0948
36.27598,-118.45043999999999,2020-09-27,0948
36.31285,-118.69179,2020-09-27,0948
36.32212,-118.74783000000001,2020-09-27,0948
36.313559999999995,-118.69611,2020-09-27,0948
36.312129999999996,-118.68748000000001,2020-09-27,0948
36.3223,-118.76957,2020-09-27,0948
36.32093,-118.76128,2020-09-27,0948
36.30814,-118.68411,2020-09-27,0948
36.30744,-118.67998,2020-09-27,0948
36.306740000000005,-118.67575,2020-09-27,0948
36.3279,-118.80333999999999,2020-09-27,0948
36.31024,-118.69679,2020-09-27,0948
36.309540000000005,-118.6925,2020-09-27,0948
36.30883,-118.68828,2020-09-27,0948
36.32178,-118.78708999999999,2020-09-27,0948
36.31901,-118.77038999999999,2020-09-27,0948
36.31831,-118.76623000000001,2020-09-27,0948
36.30904,-118.71023999999998,2020-09-27,0948
36.304829999999995,-118.68491000000002,2020-09-27,0948
36.30415,-118.68081000000001,2020-09-27,0948
36.30344,-118.67658,2020-09-27,0948
36.30273,-118.67228,2020-09-27,0948
36.32108,-118.78291000000002,2020-09-27,0948
36.32039,-118.77876,2020-09-27,0948
36.3197,-118.77457,2020-09-27,0948
36.31763,-118.76207,2020-09-27,0948
36.30835,-118.70603999999999,2020-09-27,0948
36.30622,-118.69325,2020-09-27,0948
36.30552,-118.68906000000001,2020-09-27,0948
36.26676,-118.45716000000002,2020-09-27,0948
36.26605,-118.45291,2020-09-27,0948
36.31919,-118.79218,2020-09-27,0948
36.31501,-118.76702,2020-09-27,0948
36.31432,-118.76286,2020-09-27,0948
36.30015,-118.67747,2020-09-27,0948
36.29943,-118.67313999999999,2020-09-27,0948
36.74947,-121.60448000000001,2020-09-27,0948
36.32199,-118.8092,2020-09-27,0948
36.32131,-118.80503,2020-09-27,0948
36.31848,-118.78793,2020-09-27,0948
36.30573,-118.71096999999999,2020-09-27,0948
36.30502,-118.70671999999999,2020-09-27,0948
36.30085,-118.68167,2020-09-27,0948
36.29871,-118.66878999999999,2020-09-27,0948
36.3166,-118.79733,2020-09-27,0948
36.31171,-118.76778,2020-09-27,0948
36.29755,-118.68252,2020-09-27,0948
36.296859999999995,-118.67838,2020-09-27,0948
36.29614,-118.67402,2020-09-27,0948
36.31589,-118.79305,2020-09-27,0948
36.3124,-118.77195,2020-09-27,0948
36.30242,-118.71172,2020-09-27,0948
36.29541,-118.66962,2020-09-27,0948
36.309090000000005,-118.77271,2020-09-27,0948
36.3084,-118.76855,2020-09-27,0948
36.29357,-118.67922,2020-09-27,0948
36.292840000000005,-118.67488,2020-09-27,0948
36.313309999999994,-118.79822,2020-09-27,0948
36.3077,-118.76438,2020-09-27,0948
36.29425,-118.68335,2020-09-27,0948
36.29211,-118.67043999999999,2020-09-27,0948
36.30508,-118.76928999999998,2020-09-27,0948
36.28955,-118.67573,2020-09-27,0948
36.3044,-118.76513,2020-09-27,0948
36.303709999999995,-118.76098,2020-09-27,0948
36.28881,-118.67126,2020-09-27,0948
36.30811,-118.80836000000001,2020-09-27,0948
36.28625,-118.6766,2020-09-27,0948
36.285509999999995,-118.67209,2020-09-27,0948
36.28221,-118.67295,2020-09-27,0948
36.28147,-118.6685,2020-09-27,0948
36.26531,-118.59234,2020-09-27,0948
36.28208,-118.73418999999998,2020-09-27,0948
36.2638,-118.62449,2020-09-27,0948
36.25833,-118.6123,2020-09-27,0948
36.27877,-118.73496999999999,2020-09-27,0948
36.26048,-118.62517,2020-09-27,0948
36.25905,-118.61663,2020-09-27,0948
36.2576,-118.60793000000001,2020-09-27,0948
36.256859999999996,-118.60358000000001,2020-09-27,0948
36.255720000000004,-118.61731999999999,2020-09-27,0948
36.255,-118.61301999999999,2020-09-27,0948
36.25568,-118.74093,2020-09-27,0948
36.24511,-118.67738,2020-09-27,0948
36.25238,-118.74178,2020-09-27,0948
36.2418,-118.67822,2020-09-27,0948
36.19413,-118.5904,2020-09-27,0948
36.19341,-118.58611,2020-09-27,0948
36.10785,-118.58952,2020-09-27,0948
36.101279999999996,-118.59137,2020-09-27,0948
36.100559999999994,-118.58711000000001,2020-09-27,0948
36.10198,-118.59557,2020-09-27,0948
36.09726,-118.58798,2020-09-27,0948
36.098690000000005,-118.5965,2020-09-27,0948
36.09798,-118.59225,2020-09-27,0948
34.78314,-112.08469,2020-09-27,0948
32.636359999999996,-104.45074,2020-09-27,0948
33.53374,-109.07937,2020-09-27,0948
33.53277,-109.07563999999999,2020-09-27,0948
33.53178,-109.07183,2020-09-27,0948
33.52749,-109.07761,2020-09-27,0948
33.52642,-109.07351000000001,2020-09-27,0948
33.53222,-109.09578,2020-09-27,0948
33.5313,-109.09226000000001,2020-09-27,0948
33.52581,-109.09341,2020-09-27,0948
33.52288,-109.08215,2020-09-27,0948
33.52682,-109.09728999999999,2020-09-27,0948
33.52483,-109.08966000000001,2020-09-27,0948
33.52385,-109.08588,2020-09-27,0948
33.52187,-109.0783,2020-09-27,0948
33.53315,-109.07935,2020-09-27,0948
33.53682,-109.09386,2020-09-27,0948
33.5322,-109.07561000000001,2020-09-27,0948
33.53123,-109.07178,2020-09-27,0948
33.52688,-109.07741999999999,2020-09-27,0948
33.52583,-109.07328999999999,2020-09-27,0948
33.53152,-109.09573,2020-09-27,0948
33.53063,-109.09221000000001,2020-09-27,0948
33.52511,-109.09325,2020-09-27,0948
33.52225,-109.08197,2020-09-27,0948
33.52415,-109.08946999999999,2020-09-27,0948
33.52319,-109.08566,2020-09-27,0948
33.52127,-109.07811000000001,2020-09-27,0948
33.93615,-111.73433,2020-09-27,0948
33.93314,-111.72118,2020-09-27,0948
33.94449,-111.79206,2020-09-27,0948
33.94127,-111.79932,2020-09-27,0948
33.93997,-111.79368999999998,2020-09-27,0948
