latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
33.92051,-111.79736,367,0.41,0.37,2020-09-26,2036,1,high,2.0NRT,321.8,13.1,D
33.92529,-111.7614,353.4,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,322.5,35.5,D
33.92289,-111.77946,344.7,0.41,0.37,2020-09-26,2036,1,low,2.0NRT,315.9,5.3,D
33.92228,-111.7841,344.8,0.41,0.37,2020-09-26,2036,1,low,2.0NRT,317.8,5.3,D
33.92167,-111.78864,351.9,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,325.4,17.4,D
33.92109,-111.79302,355.3,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,316.9,17.4,D
33.91994,-111.80164,351.8,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,317.7,13.1,D
33.91937,-111.80592,354.3,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,318.6,11.3,D
33.9188,-111.81018,354.3,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,321,11.3,D
33.91822,-111.81454,354.4,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,322.1,25.9,D
33.92449,-111.79368,367,0.41,0.37,2020-09-26,2036,1,high,2.0NRT,322.5,17.4,D
33.9222,-111.81085,367,0.41,0.37,2020-09-26,2036,1,high,2.0NRT,323.3,11.3,D
33.93166,-111.73975,349.1,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,311.8,13.2,D
33.92872,-111.76189,352.5,0.41,0.37,2020-09-26,2036,1,low,2.0NRT,326.5,35.5,D
33.92567,-111.78477,344.4,0.41,0.37,2020-09-26,2036,1,low,2.0NRT,316.8,5.3,D
33.92507,-111.7893,353.5,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,322,17.4,D
33.92391,-111.79801,356,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,322.3,13.1,D
33.92334,-111.8023,355.3,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,319.5,13.1,D
33.92277,-111.80657,355.9,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,322.4,11.3,D
33.92789,-111.79433,367,0.41,0.37,2020-09-26,2036,1,high,2.0NRT,316.5,28.2,D
33.92673,-111.80299,367,0.41,0.37,2020-09-26,2036,1,high,2.0NRT,318.7,28.4,D
33.9256,-111.81152,367,0.41,0.37,2020-09-26,2036,1,high,2.0NRT,338,38.6,D
33.92907,-111.78545,355.9,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,323.8,25.4,D
33.92731,-111.79868,354.7,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,315.3,28.4,D
33.92617,-111.80725,355.1,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,322.5,38.6,D
33.92848,-111.78995,367,0.41,0.37,2020-09-26,2036,1,low,2.0NRT,329,28.2,D
33.93071,-111.79935,367,0.41,0.37,2020-09-26,2036,1,high,2.0NRT,320.5,28.4,D
33.93013,-111.80368,367,0.41,0.37,2020-09-26,2036,1,high,2.0NRT,339.1,28.4,D
33.93248,-111.78607,346.8,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,314.6,25.4,D
33.92956,-111.80795,351.1,0.41,0.37,2020-09-26,2036,1,low,2.0NRT,327.2,38.6,D
33.9341,-111.80003,355.1,0.41,0.37,2020-09-26,2036,1,nominal,2.0NRT,317.8,32.2,D
35.61757,-97.98429,367,0.76,0.77,2020-09-26,2036,1,high,2.0NRT,298.4,18.2,D
35.31721,-109.04846,348.4,0.55,0.42,2020-09-26,2036,1,nominal,2.0NRT,314.3,13.6,D
34.25571,-118.08647,343.7,0.47,0.39,2020-09-26,2036,1,low,2.0NRT,314.5,21.6,D
34.26021,-118.08233,334.4,0.47,0.39,2020-09-26,2036,1,low,2.0NRT,306.9,58.3,D
34.33501,-117.95056,335.6,0.46,0.39,2020-09-26,2036,1,low,2.0NRT,309,5.8,D
36.0961,-118.58746,338,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,299.3,4.3,D
36.0996,-118.58855,345,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,300.4,10.8,D
36.19299,-118.69778,338.5,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,297.2,3.2,D
36.25694,-118.61337,344.5,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,298.5,9.1,D
36.26409,-118.59472,331.9,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,301.3,6.8,D
36.26573,-118.7368,343.6,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,298.6,8.9,D
36.33165,-118.42425,332.9,0.45,0.39,2020-09-26,2036,1,nominal,2.0NRT,299.9,4.2,D
36.3003,-118.67189,332.2,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,296.8,109.8,D
36.30638,-118.6791,348.8,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,294.8,89.4,D
36.30529,-118.68489,346.3,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,299.5,19.1,D
36.31343,-118.68109,333.9,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,295.8,2.6,D
36.30832,-118.70851,334.9,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,293.7,3.5,D
36.31706,-118.68154,341.6,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,303.7,6.4,D
36.30851,-118.76729,347.1,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,297,12.4,D
36.31207,-118.7682,346.6,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,297,12.4,D
36.3167,-118.76337,342.5,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,299.6,24.6,D
36.3213,-118.75864,339,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,298,7.3,D
36.31915,-118.7702,334,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,301.3,24.6,D
36.31411,-118.7973,346.3,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,295.6,5.6,D
36.32056,-118.7827,348.8,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,295.3,5.1,D
36.33709,-118.73386,343,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,295.1,8.1,D
36.40495,-118.40485,333.8,0.45,0.39,2020-09-26,2036,1,nominal,2.0NRT,300.4,4.9,D
36.40393,-118.41042,342.5,0.45,0.39,2020-09-26,2036,1,nominal,2.0NRT,302.5,13.3,D
36.40839,-118.4061,332.8,0.45,0.39,2020-09-26,2036,1,nominal,2.0NRT,299.6,4.9,D
36.45825,-118.39426,341.1,0.45,0.39,2020-09-26,2036,1,nominal,2.0NRT,301.7,4.9,D
36.46296,-118.40846,335.9,0.45,0.39,2020-09-26,2036,1,nominal,2.0NRT,302.4,9,D
36.46737,-118.4044,346.5,0.45,0.39,2020-09-26,2036,1,nominal,2.0NRT,306.3,9,D
36.4708,-118.40566,330.6,0.45,0.39,2020-09-26,2036,1,low,2.0NRT,303.7,3.7,D
37.13616,-119.02809,330.4,0.46,0.39,2020-09-26,2036,1,low,2.0NRT,301.2,5.3,D
37.17264,-119.16125,332.8,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,298.9,15.6,D
37.17519,-119.16754,346.5,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,300.3,33.9,D
37.22202,-119.13763,334.8,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,295.1,5.5,D
37.21169,-119.21227,332.3,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,295.3,9.4,D
37.21067,-119.21764,339.2,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,297.7,9.4,D
37.2142,-119.21878,339.9,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,294,5.4,D
37.21315,-119.2244,354.8,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,303.5,29.5,D
37.21671,-119.2254,331.8,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,293.1,29.5,D
37.26968,-119.16248,333.8,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,298.2,5,D
37.27001,-119.20829,330.5,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,298,4.1,D
37.31594,-119.04494,332.2,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,295.6,2.2,D
37.32099,-119.05759,354,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,300.5,9.8,D
37.32005,-119.0626,330.3,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,294.4,9.8,D
37.32166,-119.07378,367,0.46,0.39,2020-09-26,2036,1,high,2.0NRT,303.7,11.7,D
37.32447,-119.05887,342.9,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,300.1,6.9,D
37.32352,-119.06389,330.4,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,295.7,6.9,D
37.32258,-119.06889,330.7,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,295.2,11.7,D
37.32077,-119.07851,348.6,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,306.8,61.8,D
37.32342,-119.08423,367,0.46,0.39,2020-09-26,2036,1,high,2.0NRT,329.8,61.8,D
37.32795,-119.06011,330.9,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,294.8,6.9,D
37.32701,-119.06512,335,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,298.1,6.9,D
37.32518,-119.07485,334.2,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,298.9,11.7,D
37.3243,-119.07957,347.6,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,299.9,61.8,D
37.33051,-119.0663,338.8,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,299.9,6,D
37.32783,-119.08058,331.4,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,299.2,6.6,D
37.32695,-119.08524,341.8,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,298.9,6.6,D
37.32605,-119.09002,348.6,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,302.6,13.7,D
37.32513,-119.09495,347.9,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,301.2,13.7,D
37.32417,-119.10001,348.3,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,298.8,10,D
37.3232,-119.10518,354,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,301.7,10,D
37.25829,-119.4465,332.2,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,298.4,3.7,D
37.33402,-119.06744,343.8,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,297.4,6,D
37.33311,-119.07227,336.7,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,297.9,9.3,D
37.33134,-119.08167,353,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,300.3,6.6,D
37.32956,-119.09118,332.5,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,297.5,13.7,D
37.32765,-119.10134,335.8,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,296.8,10,D
37.32666,-119.10656,342,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,298,10,D
37.32568,-119.11179,349.4,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,300.9,16.5,D
37.26294,-119.44202,348.4,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,300.8,9,D
37.33753,-119.06854,339.6,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,299,26.2,D
37.33574,-119.07809,336.4,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,297.9,49,D
37.3273,-119.12296,335.2,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,293,5.9,D
37.26757,-119.43761,339.1,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,298,12.6,D
37.26654,-119.443,344.8,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,301,12.6,D
37.33663,-119.07334,367,0.46,0.39,2020-09-26,2036,1,low,2.0NRT,326.7,49,D
37.33924,-119.07925,349.6,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,300.6,49,D
37.32992,-119.12887,336.1,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,292.7,5.9,D
37.27117,-119.43863,335,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,296.6,12.6,D
37.34275,-119.08043,346.5,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,300.6,17,D
37.33342,-119.13013,346.2,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,296.6,18,D
37.34439,-119.09155,336.5,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,293.7,8.8,D
37.28197,-119.44151,345.4,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,295.9,8.3,D
37.27998,-119.452,336.3,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,295.8,5.9,D
37.33734,-119.16882,354.7,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,296.7,8.6,D
37.33637,-119.174,332.5,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,294.8,8.6,D
37.28458,-119.44772,333.1,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,296.7,8.3,D
37.35392,-119.1003,332.2,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,293.3,3.6,D
37.33983,-119.17546,345,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,298.3,6.9,D
37.33781,-119.18619,351,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,295.9,14.5,D
37.33684,-119.19135,333.7,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,292.7,5,D
37.33586,-119.19659,330.4,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,297.7,5,D
37.28918,-119.44341,351.1,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,303.8,16.5,D
37.35648,-119.10654,331.1,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,294.1,3.6,D
37.35555,-119.1115,335.2,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,296.3,3.8,D
37.34329,-119.17693,338.9,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,295,6.9,D
37.34033,-119.1927,335.2,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,295.3,5,D
37.33935,-119.19794,333.8,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,297.5,5,D
37.2928,-119.44433,337.2,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,296.5,16.5,D
37.35811,-119.11776,346,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,295.6,8.4,D
37.34987,-119.16174,331.2,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,294.4,6.7,D
37.34881,-119.16739,334.8,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,296.2,6.7,D
37.34478,-119.18896,337.8,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,296,5.3,D
37.34282,-119.19938,334.1,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,295.5,8.1,D
37.35691,-119.16404,348.1,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,297.4,19.5,D
37.35585,-119.16974,350.5,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,296.7,19.5,D
37.34777,-119.21292,338.3,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,296.3,7.8,D
37.3604,-119.16534,352.6,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,302.6,19.5,D
37.36589,-119.15591,346.2,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,297.6,13.6,D
37.36391,-119.1665,336,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,295.4,6,D
37.38276,-119.1255,333.4,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,295,3.6,D
37.4064,-119.1298,334.1,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,293.1,3.9,D
37.39943,-119.44345,336.8,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,294.9,2.9,D
37.39855,-119.44808,335.6,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,299,3.6,D
37.40212,-119.44917,338.6,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,298.1,3.6,D
37.4012,-119.45397,331.4,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,299.7,3.6,D
37.40922,-119.45158,337.4,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,299.3,5.4,D
37.41726,-119.44907,339.9,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,299.3,5.3,D
37.41633,-119.45393,332.8,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,299.9,4.1,D
37.42084,-119.45009,344.3,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,299.2,12.6,D
37.42804,-119.45193,344.6,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,302.4,15.8,D
37.43616,-119.44897,333.8,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,299.4,7.7,D
37.43521,-119.45399,330.5,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,299.1,7.7,D
37.43877,-119.45509,339.7,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,300.9,7.7,D
37.43963,-119.45322,332.2,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,298.3,5.5,D
37.48178,-119.41063,334.4,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,296.3,7.4,D
37.52435,-119.20628,330.8,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,292,7.1,D
37.50747,-119.33506,339.1,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,297.7,8.1,D
37.51201,-119.3309,338.4,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,296.9,4.1,D
37.53867,-119.2096,339.4,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,290.6,3.9,D
37.51657,-119.32664,334.9,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,296.8,6.2,D
37.51563,-119.33159,346,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,297.4,6.2,D
37.51472,-119.33638,341.9,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,300.1,7.6,D
37.5138,-119.34125,335.8,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,297.6,7.6,D
37.52113,-119.32235,347.2,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,297.2,6.7,D
37.51925,-119.33231,342.4,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,298.3,6.2,D
37.51833,-119.33715,355.2,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,296.9,7.6,D
37.51741,-119.34201,335.7,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,297.5,7.6,D
37.51246,-119.36813,336.2,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,294.9,2.5,D
37.52472,-119.32316,348.9,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,300.1,17.8,D
37.51816,-119.35784,331.6,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,297,5,D
37.53382,-119.31473,334.6,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,295.6,4.6,D
37.54097,-119.31654,342.1,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,296.5,14,D
37.54453,-119.31753,353.9,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,300.2,14,D
37.52803,-119.40505,336.2,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,299.8,8.4,D
37.54993,-119.30876,343.5,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,297,5.2,D
37.55998,-119.29504,331.1,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,295,5.2,D
37.55704,-119.31073,334.8,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,294.7,6.5,D
37.56623,-119.30164,342.5,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,299.2,18.1,D
37.56521,-119.30711,330.6,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,294.3,2.8,D
37.57268,-119.28716,336.8,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,294.2,7.7,D
37.58733,-119.22872,331.3,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,293.1,2.6,D
37.5763,-119.28777,339.7,0.47,0.4,2020-09-26,2036,1,nominal,2.0NRT,294.7,11.5,D
37.58455,-119.26359,332.6,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,293.7,7.6,D
37.5836,-119.26871,334.1,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,296.1,10.1,D
37.58173,-119.27866,348.6,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,294.8,9.2,D
37.59905,-119.2258,336,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,296,6.8,D
37.58595,-119.26598,345.6,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,295.7,10.7,D
37.58309,-119.28099,332.4,0.47,0.39,2020-09-26,2036,1,nominal,2.0NRT,293.7,5.4,D
37.59701,-119.22748,337.6,0.46,0.39,2020-09-26,2036,1,nominal,2.0NRT,296.5,8.9,D
37.84855,-119.59754,345.6,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,298.1,9.3,D
37.85218,-119.59829,347.2,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,293,9.3,D
37.8558,-119.59906,332.9,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,297.3,4.2,D
37.85334,-119.59544,332.7,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,294.2,6.3,D
37.85231,-119.60072,331.3,0.48,0.4,2020-09-26,2036,1,nominal,2.0NRT,292.7,6.7,D
39.78407,-105.93121,343.4,0.6,0.53,2020-09-26,2036,1,nominal,2.0NRT,287.4,26,D
39.78362,-105.93777,337.9,0.6,0.53,2020-09-26,2036,1,nominal,2.0NRT,286.2,26,D
39.78922,-105.92745,341.5,0.6,0.53,2020-09-26,2036,1,nominal,2.0NRT,282.9,12.6,D
39.7888,-105.93354,327.9,0.6,0.53,2020-09-26,2036,1,nominal,2.0NRT,283.9,16.5,D
39.87012,-106.00546,332.7,0.59,0.53,2020-09-26,2036,1,nominal,2.0NRT,267.1,11.2,D
39.86969,-106.01171,333.1,0.59,0.53,2020-09-26,2036,1,nominal,2.0NRT,276.8,11.2,D
39.86927,-106.01801,328.3,0.59,0.53,2020-09-26,2036,1,nominal,2.0NRT,268.1,9.4,D
39.87542,-105.99929,345.5,0.59,0.53,2020-09-26,2036,1,nominal,2.0NRT,274.2,18.9,D
39.87364,-106.02548,335.7,0.59,0.53,2020-09-26,2036,1,nominal,2.0NRT,281.4,9.4,D
39.875,-106.00554,356.1,0.59,0.53,2020-09-26,2036,1,low,2.0NRT,274.8,11.2,D
39.87458,-106.0117,356.1,0.59,0.53,2020-09-26,2036,1,low,2.0NRT,277.9,11.2,D
39.87412,-106.01844,356.1,0.59,0.53,2020-09-26,2036,1,low,2.0NRT,276.2,9.4,D
39.87948,-106.01154,367,0.59,0.53,2020-09-26,2036,1,high,2.0NRT,362.8,412,D
39.88075,-105.99287,331.2,0.59,0.53,2020-09-26,2036,1,nominal,2.0NRT,269.7,13.6,D
39.88032,-105.99923,354.3,0.59,0.53,2020-09-26,2036,1,nominal,2.0NRT,274.2,13.6,D
39.87899,-106.01854,350.4,0.59,0.53,2020-09-26,2036,1,nominal,2.0NRT,290.1,47,D
39.87847,-106.02625,341.1,0.59,0.53,2020-09-26,2036,1,nominal,2.0NRT,280.5,47,D
39.88522,-105.99906,345.8,0.59,0.53,2020-09-26,2036,1,nominal,2.0NRT,272.6,13.6,D
39.88388,-106.01856,346.1,0.59,0.53,2020-09-26,2036,1,nominal,2.0NRT,282.1,47,D
39.88475,-106.00584,356.1,0.59,0.53,2020-09-26,2036,1,low,2.0NRT,280.1,412,D
39.88432,-106.01215,356.1,0.59,0.53,2020-09-26,2036,1,low,2.0NRT,280.3,412,D
40.51941,-105.70895,339.9,0.62,0.54,2020-09-26,2036,1,nominal,2.0NRT,287.5,15.5,D
40.51899,-105.71571,338.7,0.62,0.54,2020-09-26,2036,1,nominal,2.0NRT,290.8,11.9,D
40.58852,-105.64619,351.2,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,292.7,15.4,D
40.58657,-105.67593,325.8,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,286.3,400.4,D
40.58595,-105.6851,328.2,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,283.8,400.4,D
40.59149,-105.67709,367,0.63,0.54,2020-09-26,2036,1,high,2.0NRT,349,400.4,D
40.5909,-105.68593,367,0.63,0.54,2020-09-26,2036,1,high,2.0NRT,341.1,400.4,D
40.59338,-105.64853,343,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,288.6,15.4,D
40.59296,-105.65504,338.8,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,287,15.4,D
40.59203,-105.66904,349.9,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,288.6,91.8,D
40.59034,-105.69438,329.4,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,298.7,122.7,D
40.58975,-105.70312,342,0.62,0.54,2020-09-26,2036,1,nominal,2.0NRT,274.9,122.7,D
40.589,-105.64617,356.1,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,293.4,20.2,D
40.58723,-105.67564,332.6,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,286.6,10.7,D
40.58667,-105.68491,337.1,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,284.1,9.8,D
40.58613,-105.69398,332.5,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,280.2,9.8,D
40.59216,-105.67709,367,0.63,0.54,2020-09-26,2036,1,high,2.0NRT,352.4,265.4,D
40.59162,-105.68583,367,0.63,0.54,2020-09-26,2036,1,high,2.0NRT,358.5,552.7,D
40.59387,-105.64852,334.8,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,286.8,13.5,D
40.59348,-105.65504,338.9,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,287.1,24.9,D
40.59264,-105.66898,348.8,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,288.1,265.4,D
40.5906,-105.70283,345.5,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,276.1,59.2,D
40.59112,-105.69421,288.4,0.63,0.54,2020-09-26,2036,1,low,2.0NRT,318,552.7,D
40.59755,-105.67065,335,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,283.5,265.4,D
40.59657,-105.68687,345.2,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,298.3,552.7,D
40.5956,-105.70274,325.7,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,292.8,59.2,D
40.59706,-105.67874,356.2,0.63,0.54,2020-09-26,2036,1,low,2.0NRT,289.1,265.4,D
40.60149,-105.6882,330.5,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,278.6,7.5,D
40.60097,-105.6967,336.6,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,284,7.5,D
40.60051,-105.70415,329.5,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,286.4,8.1,D
40.60733,-105.67444,332.2,0.63,0.54,2020-09-26,2036,1,nominal,2.0NRT,290.9,9.7,D
40.60323,-105.74127,326.3,0.62,0.54,2020-09-26,2036,1,nominal,2.0NRT,278,9.3,D
40.60279,-105.74839,354.7,0.62,0.54,2020-09-26,2036,1,nominal,2.0NRT,292.7,43,D
40.61414,-105.6451,367,0.63,0.54,2020-09-26,2036,1,high,2.0NRT,291.5,37.7,D
